Dish Name,Ingredient Name,Actual Ing,Quantity,Price,Amount
Masala Karela Recipe
Kesar Chai Recipe - A Delicious Saffron Flavored Indian Tea
,milk,1/4 cup Milk,0,0
,water,2 cups Water,0,0
,saffron strands,10 Saffron strands - or more,0,0
,tea leaves,1 teaspoon Tea leaves,0,0


Pacha Manga Pachadi Recipe - Tamil Nadu Raw Mango Pachadi Recipe
,turmeric powder, 1 teaspoon turmeric powder,0,0
,salt, 1/2 teaspoon salt,0,0
,tamarind water, 1 cup tamarind water,0,0
,asafoetida, asafoetida - a pinch,0,0
,jaggery, 1 tablespoon jaggery,0,0
,mustard, 1 teaspoon mustard,0,0
,curry leaves, 1 Sprig Curry leaves,0,0
,dry red chillies, 2 dry red chillies,0,0
,oil, oil - as per use,0,0
,mango,1 raw mango - chop big,0,0
,sambar powder, 1 tablespoon sambar powder,0,0


Short Knot Husband Recipe - Raw Jackfruit & Black Chickpea Stir Fry
,tomato,1 Tomato - chopped,0,0
,jackfruit seeds (kathal),10 Jackfruit Seeds (Kathal),0,0
,ginger,1 inch Ginger,0,0
,tamarind water,1/2 cup Tamarind Water,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,coconut,1/2 cup Fresh coconut,0,0
,cloves garlic,4 cloves Garlic,0,0
,curry leaves,1 sprig Curry leaves,0,0
,dry red chillies,4 Dry Red Chillies,0,0
,coriander (dhania) seeds,1 teaspoon Coriander (Dhania) Seeds,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,cinnamon stick (dalchini),1 inch Cinnamon Stick (Dalchini),0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,cloves (laung),2 Cloves (Laung),0,0
,kala chana (brown chickpeas),1 cup Kala Chana (Brown Chickpeas) - soaked overnight,0,0


Whole Wheat Crepe Recipe With Herbed Vegetables
,salt,Salt - to taste,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,red bell pepper (capsicum),1 Red Bell pepper (Capsicum) - diced,0,0
,cheese flavoured,,0,0
,italian,1 teaspoon Italian seasoning,0,0
,parsley leaves,2 sprig Parsley leaves - roughly chopped,0,0
,onion,1 Onion - thinly sliced,0,0
,broccoli,1 Broccoli - cut into florets,0,0


Makki and Methi Roti Recipe
,salt,Salt - to taste,0,0
,makki ka atta (yellow corn meal flour),2 cups Makki Ka Atta (Yellow Corn Meal Flour),0,0
,kashmiri red chilli powder,1 tablespoon Kashmiri Red Chilli Powder,0,0
,ajwain (carom seeds),1 tablespoon Ajwain (Carom seeds),0,0
,methi leaves (fenugreek leaves),1 1/2 cups Methi Leaves (Fenugreek Leaves) - chopped,0,0
,green chillies,2 Green Chillies - chopped,0,0


Cabbage and Carrot Sambharo Recipe - Gujarati Vegetable Stir Fry
,salt,Salt - to taste,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,carrot,3 Carrots (Gajjar) - grated,0,0
,curry leaves,1 sprig Curry leaves,0,0
,sugar,1 teaspoon Sugar,0,0
,lemon,1 teaspoon Lemon juice,0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - thinly sliced,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,green chillies,3 Green Chillies - slit lengthwise,0,0
,cabbage (patta gobi muttaikose),,0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0


Whole Wheat Pita Bread Recipe
,salt,1/2 teaspoons Salt,0,0
,wheat flour,1-1/2 cups Whole Wheat Flour,0,0
,water,1-1/4 cups Lukewarm Water,0,0
,dry yeast,2 teaspoons Active dry yeast,0,0
,virgin olive oil,2 tablespoons Extra Virgin Olive Oil,0,0
,sugar,1-1/2 teaspoons Sugar,0,0
,flour (maida),1-1/2 cups All Purpose Flour (Maida),0,0


Andhra Steel Tomato Knock Recipe (Tomato Chutney)
,tomato,1 kg Tomatoes,0,0
,salt,Salt - to taste,0,0
,mustard seeds,1 tablespoon Mustard seeds,0,0
,red chilli powder,2 teaspoons Red Chilli powder - optional,0,0
,cloves garlic,8 cloves Garlic,0,0
,dry red chillies,8 Dry Red Chillies - adjustable,0,0
,methi seeds (fenugreek seeds),1 teaspoon Methi Seeds (Fenugreek Seeds),0,0
,tamarind paste,1 teaspoon Tamarind Paste,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,Sunflower Oil,0,0


Herbal Brown Rice Recipe - Herbal Brown Rice Recipe
,salt, salt - as per taste,0,0
,brown rice,1-1 / 2 cup brown rice,0,0
,rosemary, 3 tsp rosemary,0,0
,red chilli flakes, 4 tsp red chilli flakes,0,0
,water, water - According to use,0,0
,onion, 2 onions - finely chopped,0,0
,garlic, 4 long garlic - finely chopped,0,0
,oil, oil,0,0
,oregano, 3 tsp oregano,0,0


Rajasthani very roti recipe
,salt,Salt - to taste,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,water,Water - as required,0,0
,ghee,Ghee - as required,0,0


Peerkangai Thogayal Recipe (Ridge Gourd Peel Chutney)
,salt,Salt - to taste,0,0
,ridge gourd skin (turai peerkangai),,0,0
,mustard seeds,1/4 teaspoon Mustard seeds,0,0
,curry leaves,10 Curry leaves,0,0
,white urad dal (split),2 teaspoons White Urad Dal (Split),0,0
,dry red chillies,3 Dry Red Chillies,0,0
,methi seeds (fenugreek seeds),5 Methi Seeds (Fenugreek Seeds),0,0
,tamarind,30 grams Tamarind,0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0


Dalia Pakora Recipe - Dalia Pakora Recipe
,salt,1 teaspoon Enos fruit salt,0,0
,wheat (dalia godumai rava),,0,0
,water make pakora batter,,0,0
,enos fruit salt,1 teaspoon Enos fruit salt,0,0
,green chilli,1 Green Chilli - finely chopped,0,0
,coriander (dhania) leaves,1/4 cup Coriander (Dhania) Leaves - finely chopped,0,0
,ajwain (carom seeds),1/2 teaspoon Ajwain (Carom seeds),0,0
,sunflower oil the pakoras,,0,0
,gram flour (besan),1/3 cup Gram flour (besan),0,0
,onion,1 Onion - finely chopped,0,0
,cumin seeds (jeera),1/2 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,1/2 teaspoon Sunflower Oil,0,0


Paneer Tikka Saddle Roll Recipe
,salt,Salt - to taste,0,0
,wheat flour,2 cups Whole Wheat Flour,0,0
,hung curd (greek yogurt),1/4 cup Hung Curd (Greek Yogurt),0,0
,ginger,1 inch Ginger - finely chopped,0,0
,ghee,Ghee - for cooking,0,0
,paneer,200 grams Paneer (Homemade Cottage Cheese) - thinly sliced,0,0
,chaat masala powder,1 teaspoon Chaat Masala Powder,0,0
,cloves garlic,4 cloves Garlic - finely chopped,0,0
,gram flour (besan),1 tablespoon Gram flour (besan),0,0
,onion,2 Onion - thinly sliced,0,0
,lemon,1/2 Lemon - juice extracted,0,0
,coal giving smoked flavour,,0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - thinly sliced,0,0
,mint leaves (pudina),1/4 cup Mint Leaves (Pudina) - finely chopped,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,kasuri methi (dried fenugreek leaves),1 tablespoon Kasuri Methi (Dried Fenugreek Leaves),0,0
,garam masala powder,1 teaspoon Garam masala powder,0,0


Pan Fried Rice Balls Filled With Cheese Recipe
,salt,2 tablespoon Butter (unsalted),0,0
,jasmine rice,2 cups Jasmine Rice,0,0
,eggs fork,,0,0
,mozzarella cheese,1 cup Mozzarella cheese - cut into small cubes,0,0
,virgin olive oil,2 tablespoon Extra Virgin Olive Oil,0,0
,onion,1 Onion - finely chopped,0,0
,parsley leaves,1/4 cup Parsley leaves - finely chopped,0,0
,sweet corn,1 cup Sweet corn,0,0
,parmesan cheese,1 cup Parmesan cheese - grated,0,0
,flour (maida),1 cup All Purpose Flour (Maida),0,0
,wheat bread crumbs,1 cup Whole Wheat Bread crumbs,0,0
,butter,2 tablespoon Butter (unsalted),0,0
,sunflower oil,Sunflower Oil - for deep frying,0,0


Spicy Seafood Stew Casserole With Tomatoes And Lime Recipe
,tomato,1 Tomato,0,0
,salt,Salt - to taste,0,0
,cumin powder (jeera),1 teaspoon Cumin powder (Jeera),0,0
,red chillies,2 Fresh Red chillies,0,0
,fish fillet basa,,0,0
,paprika powder,2 teaspoon Paprika powder,0,0
,coriander (dhania) leaves,4 tablespoon Coriander (Dhania) Leaves,0,0
,chicken stock,1 cup Chicken stock,0,0
,cloves garlic,5 cloves Garlic,0,0
,carrot,2 Carrots (Gajjar),0,0
,virgin olive oil,1 tablespoon Extra Virgin Olive Oil,0,0
,onion,1 Onion,0,0
,lemon,1 tablespoon Lemon juice,0,0
,baby potatoes,5 Baby Potatoes,0,0
,black pepper powder,1 teaspoon Black pepper powder,0,0
,coconut milk,1/4 cup Coconut milk,0,0
,clamps,15 Clamps,0,0
,prawns,250 grams Prawns,0,0


Spicy Chilli Garlic Noodles Recipe
,salt,Salt - as required,0,0
,water,Water - as required,0,0
,cloves garlic,15 cloves Garlic - crushed,0,0
,soy sauce,1 teaspoon Soy sauce,0,0
,white vinegar,1/2 teaspoon White vinegar,0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - thinly sliced,0,0
,tomato ketchup,1 tablespoon Tomato Ketchup,0,0
,onion,1 Onion - thinly sliced,0,0
,dry red chillies (chilli flakes),,0,0
,black pepper powder,1/2 teaspoon Black pepper powder,0,0
,hakka noodles,500 grams Hakka Noodles,0,0
,red chilli sauce,1 tablespoon Red Chilli sauce,0,0
,sunflower oil,1 tablespoon Sunflower Oil,0,0


Chanar Dal Recipe - Bengali Steel Paneer & Potato Gravy
,tomato,1 Tomato - big sized,0,0
,salt,Salt - to taste,0,0
,ginger,1 teaspoon Ginger - grated,0,0
,bay leaf (tej patta),2 Bay leaf (tej patta),0,0
,paneer,200 grams Paneer (Homemade Cottage Cheese) - cut into cubes,0,0
,potato (aloo),2 Potato (Aloo) - peeled and cut into cubes,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,dry red chilli,2 Dry Red Chilli,0,0
,sugar,1/2 teaspoon Sugar,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera) - roasted and powdered,0,0
,panch phoran masala,1 tablespoon Panch Phoran Masala - roasted and powdered,0,0
,turmeric powder,1 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,Sunflower Oil - as required,0,0


Cheesy Garlic Broccoli Nuggets Recipe
,salt,Salt - to taste,0,0
,corn flour,2 tablespoons Corn flour,0,0
,nutralite cheesy garlic mayo,1 tablespoon Nutralite Cheesy Garlic Mayo,0,0
,mozzarella cheese,1/2 cup Mozzarella cheese,0,0
,nutralite garlic oregano pan roasting,,0,0
,broccoli florets,,0,0
,wheat bread crumbs,1/4 cup Whole Wheat Bread crumbs,0,0


Bengali radish potato vegetable recipe
,salt,Salt - to taste,0,0
,kasundi mustard sauce,3 tablespoons Kasundi mustard sauce,0,0
,kalonji (onion nigella seeds),1/2 teaspoon Kalonji (Onion Nigella Seeds),0,0
,green chilli,1 Green Chilli - chopped,0,0
,mustard oil,1 tablespoon Mustard oil - adjustable,0,0
,mustard seeds,1/2 teaspoon Mustard seeds,0,0
,potato (aloo),2 Potato (Aloo) - cut into small piece,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,sugar,1/2 teaspoon Sugar,0,0
,onion,1/2 teaspoon Kalonji (Onion Nigella Seeds),0,0
,cumin seeds (jeera),1/2 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,mooli mullangi (radish),,0,0


Beetroot Sambar Recipe
,salt, salt - as per taste,0,0
,coriander, 4 sprig coriander - chopped (for garnish),0,0
,tamarind water, 1-1 / 2 cup tamarind water,0,0
,asafoetida, asafoetida - a pinch,0,0
,mustard, 1 teaspoon mustard,0,0
,curry leaves, 5 curry leaves - chopped,0,0
,dry red chilli,,0,0
,chakundar,1 chakundar - peel and chop,0,0
,sesame oil, 1 teaspoon sesame oil,0,0
,arhar dal, 1 cup arhar dal,0,0
,sambar powder, 1 tablespoon sambar powder,0,0


Kaddu Palak Roti Recipe (Pumpkin Spinach Flat Bread)
,salt,1/4 teaspoon Salt,0,0
,wheat flour,1 cup Whole Wheat Flour,0,0
,spinach,1 cup Spinach - chopped,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,sunflower oil rotis,,0,0
,cumin seeds (jeera),1/2 teaspoon Cumin seeds (Jeera),0,0
,parangikai pumpkin (red preferably),,0,0
,coriander powder,1/2 teaspoon Coriander Powder (Dhania),0,0
,water dough,,0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0


Iranian Baida Curry Recipe
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - chopped,0,0
,eggs,,0,0
,coconut,1/4 cup Fresh coconut - grated,0,0
,jaggery,1 tablespoon Jaggery,0,0
,cloves garlic,5 cloves Garlic - chopped,0,0
,dry red chilli,3 Dry Red Chilli,0,0
,coriander (dhania) leaves,1 sprig Coriander (Dhania) Leaves,0,0
,coriander (dhania) seeds,2 tablespoon Coriander (Dhania) Seeds,0,0
,onion,1 Onion - chopped,0,0
,poppy seeds,1 tablespoon Poppy seeds,0,0
,badam (almond),8 Badam (Almond),0,0
,sesame seeds (til seeds),1 tablespoon Sesame seeds (Til seeds),0,0
,sunflower oil,Sunflower Oil,0,0


Vegan Chickpea Omelette Recipe (Spiced Chickpea Flour Pancakes)
,tomato,1 Tomato - finely chopped,0,0
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - grated,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - A handful finely chopped,0,0
,ajwain (carom seeds),1/2 teaspoon Ajwain (Carom seeds),0,0
,cloves garlic,2 cloves Garlic - grated,0,0
,water,3/4 cup Water,0,0
,gram flour (besan),1 cup Gram flour (besan),0,0
,baking soda,1/4 teaspoon Baking soda,0,0
,onion,1 Onion - finely chopped,0,0
,coconut milk,1/2 cup Coconut milk,0,0
,turmeric powder,1/4 teaspoon Turmeric powder (Haldi),0,0
,green chillies,2-3 Green Chillies - finely chopped,0,0
,sunflower oil,Sunflower Oil - for cooking,0,0


Peanut Pudding Recipe - Salt Pudding / Firm Mod Modak
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - chopped,0,0
,sunflower oil,1 teaspoon Sunflower Oil,0,0
,asafoetida (hing),1/4 teaspoon Asafoetida (hing),0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,sesame (gingelly) oil,1 teaspoon Sesame (Gingelly) Oil,0,0
,water,1 cup Water,0,0
,curry leaves,1 sprig Curry leaves - finely chopped,0,0
,rice flour,1 cup Rice flour,0,0
,green chillies,2 Green Chillies - chopped,0,0
,white urad dal,1 cups White Urad Dal (Whole) - soaked for 4 hours,0,0


Singapore Style Chicken Layered Fried Rice Recipe
,spring onion greens,2 Spring Onion Greens - finely chopped,0,0
,cumin powder (jeera),1/2 teaspoon Cumin powder (Jeera),0,0
,carrot,1 Carrots (Gajjar) - cubed,0,0
,onion,2 Spring Onion Greens - finely chopped,0,0
,black pepper powder,1 teaspoon Black pepper powder,0,0
,green chillies,2 Green Chillies - slit and roasted,0,0
,sunflower oil,3 teaspoons Sunflower Oil,0,0
,eggs noodles tossed oil,,0,0
,salt,Salt - to taste,0,0
,soy sauce,1 tablespoons Soy sauce,0,0
,white pepper powder,1 teaspoon White pepper powder,0,0
,rice,2 cups Rice - soaked for 10 minutes,0,0
,chinese spice powder,,0,0
,red chilli powder,1/2 teaspoon Red Chilli powder,0,0
,garlic,1 teaspoon Garlic - minced,0,0
,lemon,1 tablespoon Lemon juice,0,0
,classic mayonnaise (with eggs),,0,0
,sweet spicy red chilli sauce (tomato chilli sauce),,0,0
,boneless chicken,300 grams Boneless chicken - cut into 1/2 inch cubed,0,0
,ginger,1 tablespoons Ginger - crushed,0,0
,spring onion (bulb greens),,0,0
,tomato ketchup,2 tablespoons Tomato Ketchup,0,0
,vinegar,1 tablespoon Vinegar,0,0
,green bell pepper (capsicum),1 Green Bell Pepper (Capsicum) - sliced,0,0
,red chilli sauce,1 tablespoon Sweet and Spicy Red Chilli Sauce (Tomato Chilli Sauce),0,0


Tofu Pulao Recipe
,turmeric powder, 1/2 teaspoon turmeric powder,0,0
,salt, salt - according to taste,0,0
,tomato take,,0,0
,rice,1 cup rice,0,0
,ghee, 2 tablespoons ghee,0,0
,capsicum (green) red yellow,,0,0
,red chilli powder, 1/2 teaspoon red chilli powder,0,0
,lentil sugar, 1 lentil sugar,0,0
,ginger garlic paste, 1 tablespoon ginger garlic paste,0,0
,coriander, 1 teaspoon coriander powder,0,0
,bay leaf, 1 bay leaf,0,0
,onion, 2 onions - chopped,0,0
,coriander powder, 1 teaspoon coriander powder,0,0
,tofu, 1 cup tofu - cut,0,0
,green chillies, 2 green chillies - chopped,0,0
,cumin seeds, 1 teaspoon cumin seeds,0,0
,garam masala powder, 1/2 teaspoon garam masala powder,0,0


Masala Sandwich Recipe With Rocket Leaves
,tomato,3 Tomatoes - finely chopped,0,0
,pav bhaji masala,Pav bhaji masala - to taste,0,0
,salt,Salt - to taste,0,0
,ginger,1 inch Ginger - grated,0,0
,french bread rye bread,,0,0
,coriander (dhania) leaves,2 tablespoons Coriander (Dhania) Leaves - finely chopped,0,0
,paneer,100 grams Paneer (Homemade Cottage Cheese),0,0
,rocket leaves salad leaves the sandwich,,0,0
,cloves garlic,2 cloves Garlic - grated,0,0
,onion,1 Onion - julienned,0,0
,green bell pepper (capsicum),2 Green Bell Pepper (Capsicum) - julienned,0,0
,potato (aloo),,0,0


Tomato Relish Recipe
,tomato,2 cups Tomatoes - chopped,0,0
,salt,Salt - to taste,0,0
,red wine vinaigrette,1/2 cup Red Wine Vinaigrette,0,0
,cloves garlic,2 cloves Garlic - minced,0,0
,virgin olive oil,2 to 3 tablespoons Extra Virgin Olive Oil,0,0
,onion,1/2 Onion - finely chopped,0,0
,black pepper powder,1/2 Black pepper powder,0,0
,dijon mustard,1/2 Dijon Mustard,0,0
,cane sugar,3 tablespoon Cane sugar,0,0
,dried oregano,1/2 Dried oregano,0,0


Dubuk Vade Recipe - Khandeshi Gram Flour Dumpling Curry
,salt,Salt - to taste,0,0
,coriander (dhania) leaves,1/2 cup Coriander (Dhania) Leaves - chopped,0,0
,coconut,1/4 cup Fresh coconut - grated,0,0
,red chilli powder,1 tablespoon Red Chilli powder,0,0
,cloves garlic,4 cloves Garlic - chopped,0,0
,gram flour (besan),1/2 cup Gram flour (besan),0,0
,onion,2 Onions - finely chopped,0,0
,cumin seeds (jeera),1 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,garam masala powder,3 tablespoon Garam masala powder,0,0


Radish Soup Recipe
,salt,1/2 teaspoon Salt,0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - as required for garnish (chopped),0,0
,water,2 cups Water,0,0
,mooli mullangi (radish) purple,,0,0
,black pepper powder,1/2 teaspoon Black pepper powder,0,0
,mooli mullangi (radish),,0,0
,garam masala powder,1/4 teaspoon Garam masala powder,0,0


Mango Donut Cake Recipe With Chocolate Glaze
,baking powder,1-1/2 teaspoons Baking powder,0,0
,salt,1/4 teaspoon Salt,0,0
,mango pulp (puree),3/4 cup Mango Pulp (Puree),0,0
,baking soda,1/4 teaspoon Baking soda,0,0
,vivatta maida,1-1/2 cups Vivatta Maida,0,0
,sugar,3 Sugar - powdered,0,0
,vanilla,1 teaspoon Vanilla Extract,0,0
,dark chocolate,150 grams Dark chocolate - chopped,0,0
,cocoa powder,2 tablespoons Cocoa Powder,0,0
,sunflower oil,1/4 cup Sunflower Oil,0,0


Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry
,tomato,1 cup Homemade tomato puree,0,0
,coriander (dhania) leaves,Coriander (Dhania) Leaves - as required,0,0
,ajwain (carom seeds),1/2 teaspoons Ajwain (Carom seeds),0,0
,onion,1 cup Onion - chopped,0,0
,cumin seeds (jeera),1/2 teaspoon Cumin seeds (Jeera),0,0
,turmeric powder,1/2 teaspoon Turmeric powder (Haldi),0,0
,sunflower oil,2 tablespoons Sunflower Oil,0,0
,salt,Salt - to taste,0,0
,cardamom (elaichi) podsseeds,,0,0
,mace (javitri),1 Mace (Javitri),0,0
,cashews,12 Whole cashews,0,0
,flour (maida),1 cup All Purpose Flour (Maida),0,0
,garam masala powder,1/2 teaspoon Garam masala powder,0,0
,red chilli powder,1 teaspoon Red Chilli powder,0,0
,curd,1/2 cup Curd (Dahi / Yogurt),0,0
,sugar,1/2 teaspoon Sugar,0,0
,pepper,Salt and Pepper - to taste,0,0
,kasuri methi (dried fenugreek leaves),1/2 teaspoon Kasuri Methi (Dried Fenugreek Leaves),0,0
,amchur (dry mango powder),1 teaspoon Amchur (Dry Mango Powder),0,0
,paneer,1 cup Paneer (Homemade Cottage Cheese) - crumbled,0,0
,green peas (matar),1 cup Green peas (Matar),0,0
,ginger garlic paste,1 teaspoon Ginger Garlic Paste,0,0
,cinnamon stick (dalchini),1 inch Cinnamon Stick (Dalchini),0,0
,coriander powder,1 teaspoon Coriander Powder (Dhania),0,0
,cloves (laung),2 Cloves (Laung),0,0


Zucchini Roll Up Lasagne Recipe
,tomato,500 grams Tomatoes,0,0
,salt,Salt - to taste,0,0
,red bell pepper (capsicum),1 Red Bell pepper (Capsicum) - finely chopped,0,0
,rosemary,1 teaspoon Rosemary,0,0
,black pepper corns,2 teaspoons Black pepper corns - crushed,0,0
,mozzarella cheese,1/2 cup Mozzarella cheese - grated,0,0
,virgin olive oil,Extra Virgin Olive Oil - for cooking,0,0
,cloves garlic,4 cloves Garlic - finely diced,0,0
,red chilli flakes,2 teaspoon Red Chilli flakes,0,0
,basil leaves,1/4 cup Basil leaves - chopped,0,0
,sugar,1 teaspoon Sugar,0,0
,onion,1 Onion - finely  chopped,0,0
,thyme leaves,1 teaspoon Dried Thyme Leaves,0,0
,green zucchini,3 Green zucchini - thinly sliced,0,0


Thengai Sadam Recipe (A Quick and Healthy Coconut Rice)
,green chillies,3 or 4 Green Chillies - finely chopped,0,0
,salt,Salt - to taste,0,0
,ginger,1 teaspoon Ginger - grated,0,0
,rice,2-1/2 cups Cooked rice,0,0
,mustard seeds,1 teaspoon Mustard seeds,0,0
,coconut,1 cup Fresh coconut - grated,0,0
,curry leaves,1 sprig Curry leaves,0,0
,white urad dal (split),2 teaspoons White Urad Dal (Split),0,0
,coconut oil,1 + 1 tablespoon Coconut Oil,0,0
,chana dal (bengal gram dal),2 teaspoons Chana dal (Bengal Gram Dal),0,0
,peanuts (moongphali) fistful,,0,0


Karwar Style Ambade Udid Methi Recipe - Hog Plum Curry
